10,,10,,10,,10,
MCH 271120 Adk4 Arctic Express 500 mL Culture001:10_UV1_280nm,,MCH 271120 Adk4 Arctic Express 500 mL Culture001:10_Cond,,MCH 271120 Adk4 Arctic Express 500 mL Culture001:10_Fractions,,MCH 271120 Adk4 Arctic Express 500 mL Culture001:10_Inject,
ml, mAU,ml, mS/cm,ml,(Fractions),ml,(Injections)
26.04,706.15,32.61,29.75,,,,
26.08,702.01,32.66,29.75,,,,
26.12,696.44,32.71,29.75,,,,
26.16,689.03,32.76,29.76,,,,
26.19,679.49,32.81,29.76,,,,
26.23,667.54,32.86,29.76,,,,
26.27,653.08,32.91,29.75,,,,
26.31,636.17,32.96,29.74,,,,
26.35,616.98,33.01,29.74,,,,
26.39,595.79,33.06,29.74,,,,
26.43,572.98,33.11,29.74,,,,
26.47,548.79,33.16,29.74,,,,
26.51,523.60,33.21,29.74,,,,
26.55,497.71,33.26,29.74,,,,
26.59,471.46,33.31,29.74,,,,
26.63,445.12,33.36,29.75,,,,
26.67,418.92,33.41,29.75,,,,
26.71,393.20,33.46,29.75,,,,
26.75,368.10,33.51,29.75,,,,
26.79,343.86,33.56,29.75,,,,
26.83,320.53,33.61,29.75,,,,
26.87,298.24,33.66,29.74,,,,
26.91,277.07,33.71,29.74,,,,
26.95,257.10,33.76,29.74,,,,
26.99,238.25,33.81,29.75,,,,
27.03,220.56,33.86,29.75,,,,
27.07,203.96,33.91,29.74,,,,
27.11,188.45,33.96,29.74,,,,
27.15,173.96,34.01,29.74,,,,
27.19,160.45,34.06,29.74,,,,
27.23,147.88,34.10,29.74,,,,
27.27,136.20,34.15,29.74,,,,
27.31,126.78,34.20,29.74,,,,
27.35,117.71,34.25,29.74,,,,
27.39,108.43,34.30,29.73,,,,
27.43,99.53,34.35,29.73,,,,
27.46,89.51,34.40,29.74,,,,
27.50,82.28,34.45,29.74,,,,
27.54,75.63,34.50,29.74,,,,
27.58,69.54,34.55,29.74,,,,
27.62,63.94,34.60,29.74,,,,
27.66,58.85,34.65,29.74,,,,
27.70,54.16,34.70,29.74,,,,
27.74,49.88,34.75,29.73,,,,
27.78,45.98,34.80,29.72,,,,
27.82,42.44,34.85,29.71,,,,
27.86,39.19,34.90,29.71,,,,
27.90,36.27,34.95,29.71,,,,
27.94,33.62,35.00,29.71,,,,
27.98,31.21,35.05,29.72,,,,
28.02,29.14,35.10,29.72,,,,
28.06,27.17,35.15,29.72,,,,
28.10,25.40,35.20,29.72,,,,
28.14,23.69,35.25,29.73,,,,
28.18,22.22,35.30,29.73,,,,
28.22,20.91,35.35,29.73,,,,
28.26,19.72,35.40,29.73,,,,
28.30,18.64,35.45,29.73,,,,
28.34,17.65,35.50,29.73,,,,
28.38,16.75,35.55,29.72,,,,
28.42,16.01,35.60,29.73,,,,
28.46,15.28,35.65,29.73,,,,
28.50,14.63,35.70,29.72,,,,
28.54,13.98,35.75,29.73,,,,
28.58,13.42,35.80,29.73,,,,
28.62,12.92,35.84,29.73,,,,
28.66,12.51,35.89,29.73,,,,
28.70,12.07,35.94,29.73,,,,
28.73,11.67,35.99,29.73,,,,
28.77,11.22,36.04,29.72,,,,
28.81,10.82,36.09,29.72,,,,
28.85,10.49,36.14,29.71,,,,
28.89,10.19,36.19,29.71,,,,
28.93,9.93,36.24,29.72,,,,
28.97,9.68,36.29,29.72,,,,
29.01,9.43,36.34,29.72,,,,
29.05,9.19,36.39,29.72,,,,
29.09,8.94,36.44,29.73,,,,
29.13,8.71,36.49,29.73,,,,
29.17,8.50,36.54,29.73,,,,
29.21,8.31,36.59,29.73,,,,
29.25,8.12,36.64,29.73,,,,
29.29,7.95,36.69,29.73,,,,
29.33,7.77,36.74,29.73,,,,
29.37,7.61,,,,,,
29.41,7.44,,,,,,
29.45,7.27,,,,,,
29.49,7.12,,,,,,
29.53,6.96,,,,,,
29.57,6.84,,,,,,
29.61,6.71,,,,,,
29.65,6.61,,,,,,
29.69,6.50,,,,,,
29.73,6.40,,,,,,
29.77,6.26,,,,,,
29.81,6.15,,,,,,
29.85,6.02,,,,,,
29.89,5.93,,,,,,
29.93,5.85,,,,,,
29.97,5.77,,,,,,
30.01,5.70,,,,,,
30.04,5.59,,,,,,
30.08,5.51,,,,,,
30.12,5.44,,,,,,
30.16,5.38,,,,,,
30.20,5.31,,,,,,
30.24,5.26,,,,,,
30.28,5.19,,,,,,
30.32,5.13,,,,,,
30.36,5.06,,,,,,
30.40,5.00,,,,,,
30.44,4.96,,,,,,
30.48,4.91,,,,,,
30.52,4.87,,,,,,
30.56,4.82,,,,,,
30.60,4.77,,,,,,
30.64,4.72,,,,,,
30.68,4.68,,,,,,
30.72,4.64,,,,,,
30.76,4.59,,,,,,
30.80,4.54,,,,,,
30.84,4.50,,,,,,
30.88,4.47,,,,,,
30.92,4.44,,,,,,
30.96,4.42,,,,,,
31.00,4.40,,,,,,
31.04,4.38,,,,,,
31.08,4.35,,,,,,
31.12,8.18,,,,,,
31.16,8.15,,,,,,
31.20,8.14,,,,,,
31.24,5.46,,,,,,
31.28,4.22,,,,,,
31.31,4.19,,,,,,
31.35,4.17,,,,,,
31.39,4.14,,,,,,
31.43,4.12,,,,,,
31.47,4.09,,,,,,
31.51,4.06,,,,,,
31.55,4.02,,,,,,
31.59,4.00,,,,,,
31.63,3.98,,,,,,
31.67,3.97,,,,,,
31.71,3.94,,,,,,
31.75,3.94,,,,,,
31.79,3.91,,,,,,
31.83,3.88,,,,,,
31.87,3.85,,,,,,
31.91,3.83,,,,,,
31.95,3.82,,,,,,
31.99,3.80,,,,,,
32.03,3.78,,,,,,
32.07,3.78,,,,,,
32.11,3.79,,,,,,
32.15,3.77,,,,,,
32.19,3.74,,,,,,
32.23,3.67,,,,,,
32.27,3.63,,,,,,
32.31,3.62,,,,,,
32.35,3.60,,,,,,
32.39,3.58,,,,,,
32.43,3.55,,,,,,
32.47,3.55,,,,,,
32.51,3.54,,,,,,
32.55,3.52,,,,,,
32.58,3.50,,,,,,
32.62,3.49,,,,,,
32.66,3.48,,,,,,
32.70,3.46,,,,,,
32.74,3.43,,,,,,
32.78,3.50,,,,,,
32.82,3.48,,,,,,
32.86,3.47,,,,,,
32.90,3.40,,,,,,
32.94,3.33,,,,,,
32.98,3.29,,,,,,
33.02,3.26,,,,,,
33.06,3.23,,,,,,
33.10,3.20,,,,,,
33.14,3.19,,,,,,
33.18,3.20,,,,,,
33.22,3.19,,,,,,
33.26,3.17,,,,,,
33.30,3.14,,,,,,
33.34,3.12,,,,,,
33.38,3.11,,,,,,
33.42,3.09,,,,,,
33.46,3.08,,,,,,
33.50,3.07,,,,,,
33.54,3.07,,,,,,
33.58,3.07,,,,,,
33.62,3.06,,,,,,
33.66,3.02,,,,,,
33.70,2.99,,,,,,
33.74,2.96,,,,,,
33.78,2.94,,,,,,
33.82,2.92,,,,,,
33.85,2.91,,,,,,
33.89,2.89,,,,,,
33.93,2.88,,,,,,
33.97,2.88,,,,,,
34.01,2.89,,,,,,
34.05,2.87,,,,,,
34.09,2.85,,,,,,
34.13,2.82,,,,,,
34.17,2.83,,,,,,
34.21,2.81,,,,,,
34.25,2.80,,,,,,
34.29,2.79,,,,,,
34.33,2.79,,,,,,
34.37,2.78,,,,,,
34.41,3.09,,,,,,
34.45,3.07,,,,,,
34.49,3.04,,,,,,
34.53,2.73,,,,,,
34.57,2.69,,,,,,
34.61,2.68,,,,,,
34.65,2.65,,,,,,
34.69,2.63,,,,,,
34.73,2.61,,,,,,
34.77,2.59,,,,,,
34.81,2.59,,,,,,
34.85,2.58,,,,,,
34.89,2.57,,,,,,
34.93,2.56,,,,,,
34.97,2.57,,,,,,
35.01,2.58,,,,,,
35.05,2.59,,,,,,
35.09,2.58,,,,,,
35.12,2.57,,,,,,
35.16,2.55,,,,,,
35.20,2.53,,,,,,
35.24,2.52,,,,,,
35.28,2.50,,,,,,
35.32,2.48,,,,,,
35.36,2.48,,,,,,
35.40,2.46,,,,,,
35.44,2.45,,,,,,
35.48,2.44,,,,,,
35.52,2.44,,,,,,
35.56,2.43,,,,,,
35.60,2.39,,,,,,
35.64,2.38,,,,,,
35.68,2.37,,,,,,
35.72,2.37,,,,,,
35.76,2.38,,,,,,
35.80,2.35,,,,,,
35.84,2.33,,,,,,
35.88,2.31,,,,,,
35.92,2.29,,,,,,
35.96,2.30,,,,,,
36.00,2.29,,,,,,
36.04,2.29,,,,,,
36.08,2.30,,,,,,
36.12,2.30,,,,,,
36.16,2.29,,,,,,
36.20,2.28,,,,,,
36.24,2.27,,,,,,
36.28,2.26,,,,,,
36.32,2.26,,,,,,
36.36,2.25,,,,,,
36.39,2.25,,,,,,
36.43,2.26,,,,,,
36.47,2.24,,,,,,
36.51,2.22,,,,,,
36.55,2.19,,,,,,
36.59,2.18,,,,,,
36.63,2.16,,,,,,
36.67,2.15,,,,,,
36.71,2.13,,,,,,
